id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
528944,Ethereum Up or Down on March 21?,ethereum-up-or-down-on-march-21,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",28938.245535,,2025-03-21,,"[""43462504787005208177776352828981777441497612786620600975890199495688066627449"", ""99702308828395034778675426808201127912660348087952510135955870206201967697472""]",,,True,0.001,-0.47,1,,0.001,Up,0.0,Down,100.0,,
529029,"Will Trump say ""Ethereum"" during Digital Asset Summit?",will-trump-say-ethereum-during-digital-asset-summit,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",10631.919554,,2025-03-20,,"[""813573488281576828965281656363365430050912393935612253040106168387818938589"", ""49532494385905628331005928168381629666936212657444698825931518649399458400116""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
529194,Ethereum Up or Down on March 22?,ethereum-up-or-down-on-march-22,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",37992.66753,,2025-03-22,,"[""86727680814551949262996996258242544612774129702310220919438746741000471198834"", ""64542390200822048366441163738774624938517985897525359862410885983306301947435""]",,,True,0.001,0.3645,1,0.999,1,Up,100.0,Down,0.0,,
529556,Ethereum Up or Down on March 23?,ethereum-up-or-down-on-march-23,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",91651.412641,,2025-03-23,,"[""89984297401968595516460144119272074313579911845667909996977020062172147132581"", ""79807421284620415971024549693687463977046628211202259546659749023373882201919""]",,,True,0.001,0.3395,1,0.999,1,Up,100.0,Down,0.0,,
529557,Ethereum Up or Down on March 24?,ethereum-up-or-down-on-march-24,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",167213.905957,,2025-03-24,,"[""59736267516300585118124232310349185455673681843207053626699147631436892193363"", ""60151781981479850678413735046965344052203684105831768553984559149415212051436""]",,,True,0.001,0.5695,1,0.999,1,Up,100.0,Down,0.0,,
529558,Ethereum Up or Down on March 25?,ethereum-up-or-down-on-march-25,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",78625.905031,,2025-03-25,,"[""95300636209760823021543780579784407211518166034196168364247993120265326636847"", ""79707161002988504162676410572697971281437012151138932856937368371698780716839""]",,,True,0.001,-0.4845,1,,0.001,Up,0.0,Down,100.0,,
529561,"Ethereum above $2,000 on March 28?",ethereum-above-2000-on-march-28,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1477353.268068,,2025-03-28,,"[""81192818167484351892085031812632681176466237628141913035648077421571858287548"", ""100707414079738668465078512517594089583460848532669488302771505877046441545762""]",,,True,0.001,-0.5695,1,,0.001,Yes,0.0,No,100.0,,
530354,Ethereum Up or Down on March 26?,ethereum-up-or-down-on-march-26,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",37361.316385,,2025-03-26,,"[""18928465502756373821595474885567217316239688529525028864021995388459566329796"", ""65698532070466179508702942280977007555091792327325729849071851044736290723""]",,,True,0.001,-0.5345,1,,0.001,Up,0.0,Down,100.0,,
530489,Will ETH hard fork before June?,will-eth-hard-fork-before-june,,,,,True,False,"[""Yes"", ""No""]","[""0.885"", ""0.115""]",27328.572975,2919.5325,2025-05-31,4300.05111,"[""29247779984818091460084796343023274474222170481368194174456231296927121654557"", ""15527911029869680468664433341721311501587835642004572781028882745771670131980""]",,0.8709094471902284,True,0.03,0.03,0.9,0.87,0.9,Yes,88.5,No,11.5,,
530684,Ethereum Up or Down on March 27?,ethereum-up-or-down-on-march-27,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",106328.400814,,2025-03-27,,"[""85268021177217039127727688656809600412344084274817542180473527068648050939959"", ""50858203995683969339702143066320874747558878803775847839340249018432189313314""]",,,True,0.001,-0.4995,1,,0.001,Up,0.0,Down,100.0,,
530875,Pete Hegseth out as Secretary of Defense before July?,pete-hegseth-out-as-secretary-of-defense-before-july,,,,,True,False,"[""Yes"", ""No""]","[""0.075"", ""0.925""]",150109.833251,15080.9466,2025-06-30,302.691067,"[""32990997311838305378346333019227474486508497327541405543413799995644417824923"", ""80348147037598884737357150701363122362554594498968530544839137673570320477184""]",,0.8470089994706194,True,0.01,0.005,0.07,0.07,0.08,Yes,7.5,No,92.5,,
531236,Ethereum Up or Down on March 28?,ethereum-up-or-down-on-march-28,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",41282.247282,,2025-03-28,,"[""70777316360548262292656498953249200082206639395370719837002190191120501880509"", ""11884266104541867834528334330836287922152414462673185197859456121879812241801""]",,,True,0.001,-0.5195,1,,0.001,Up,0.0,Down,100.0,,
531357,Will Pete Hegseth leave the Trump administration in 2025?,will-pete-hegseth-leave-the-trump-administration-in-2025,,,,,True,False,"[""Yes"", ""No""]","[""0.225"", ""0.775""]",6711.060514,4129.4397,2025-12-31,,"[""107944000384928360469688316812274200569128324806289144851699644671442159026550"", ""85506849301279738542542065390214069955782557928080639317953457025824471727695""]",,0.9296920395119117,True,0.01,-0.005,0.23,0.22,0.23,Yes,22.5,No,77.5,,
531603,Ethereum Up or Down on March 29?,ethereum-up-or-down-on-march-29,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",172126.063533,,2025-03-29,,"[""97690632886200752182725024178491424367107528695205900264560951380361388622380"", ""112241764656576600689653339402412555478570034994737180114020070623474361042499""]",,,True,0.001,-0.5395,1,,0.001,Up,0.0,Down,100.0,,
531915,"Ethereum above $2,000 on April 4?",ethereum-above-2000-on-april-4,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1101184.412596,,2025-04-04,,"[""24774204558469593526991767435413737817521015869488969086271224256294601257335"", ""46600631123295312285853136493247226049454112770084467204444700126517391778082""]",,,True,0.001,-0.005,1,,0.001,Yes,0.0,No,100.0,,
531920,Ethereum Up or Down on March 30?,ethereum-up-or-down-on-march-30,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",197462.44937,,2025-03-30,,"[""110880863388414631444159575464072117113656419875457081928492419452805678434206"", ""88140748593692886289039950565759976688330885193699157442148718115468423090082""]",,,True,0.001,-0.4295,1,,0.001,Up,0.0,Down,100.0,,
532701,Ethereum Up or Down on April 1?,ethereum-up-or-down-on-april-1,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",165962.289758,,2025-04-01,,"[""68886721420301500995059435126830465291544241066960155192283259380806083456303"", ""36393586047379259880972700250080744517223373587238380016128423213841184374788""]",,,True,0.001,0.5045,1,0.999,1,Up,100.0,Down,0.0,,
532703,Ethereum Up or Down on April 2?,ethereum-up-or-down-on-april-2,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",572817.563619,,2025-04-02,,"[""66078324779946303301243661933440427785367618520564585987264836770551025440398"", ""93695038106825752321184390525309912626939904486911043409544936889348649929225""]",,,True,0.001,-0.4345,1,,0.001,Up,0.0,Down,100.0,,
532817,Ethereum all time high in April?,ethereum-all-time-high-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.004"", ""0.996""]",11559.576975,238908.10258,2025-04-30,780.858662,"[""73429947180743371513534759180615152948764565510200621280582950034863063082134"", ""88140548723000841617840628916631308683315036359432550628525667984505825854424""]",,0.8025579125789717,True,0.002,,0.013,0.003,0.005,Yes,0.4,No,99.6,,
532820,Ethereum Up or Down in April?,ethereum-up-or-down-in-april,,,,,True,False,"[""Up"", ""Down""]","[""0.2"", ""0.8""]",27555.890074,53176.14,2025-04-30,2104.42,"[""99407411697761234410618132714483893876040219148596553651964264564268917504064"", ""41269177047007818617008996451756812670718167962615933647132893428685234512046""]",,0.9174311926605505,True,0.04,0.025,0.18,0.18,0.22,Up,20.0,Down,80.0,,
532822,Will Ethereum reach $8000 in April?,will-ethereum-reach-8000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",468898.579943,224755.88684,2025-04-30,191624.797627,"[""38296170059093310043399247045504953590856635314618353266644561876973117275447"", ""91569047591193750326759188400568538401309147666073287172151971721110156337839""]",,0.8015991903848178,True,0.001,0.001,0.003,0.002,0.003,Yes,0.25,No,99.75,,
532823,Will Ethereum reach $6000 in April?,will-ethereum-reach-6000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.003"", ""0.997""]",86153.750422,229227.7688,2025-04-30,37300.443995,"[""66498901948561085349514646516300445247534902622286854095892977859943942075750"", ""65446721833977290024648029397081429154023476287593191335824341689376088968524""]",,0.8019188313797254,True,0.002,-0.0005,0.002,0.002,0.004,Yes,0.3,No,99.7,,
532824,Will Ethereum reach $5000 in April?,will-ethereum-reach-5000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",61865.736157,262197.42627,2025-04-30,12264.875333,"[""86346362594663306526757964135195607645832106897867908063485722526069492772651"", ""53927949884316111581233727581780219398251555228586375468978743882621360423545""]",,0.8015991903848178,True,0.001,-0.001,0.003,0.002,0.003,Yes,0.25,No,99.75,,
532825,Will Ethereum reach $4000 in April?,will-ethereum-reach-4000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",23548.273195,184234.2405,2025-04-30,3126.816497,"[""102069406660331926713883223061918783452834270900180924807097581534520107036188"", ""69694369960881776742028743228635041935742574147723086858290407199270382744265""]",,0.8028773518535728,True,0.001,0.0005,0.005,0.004,0.005,Yes,0.44999999999999996,No,99.55000000000001,,
532826,Will Ethereum reach $3500 in April?,will-ethereum-reach-3500-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.005"", ""0.995""]",17228.101959,145897.515,2025-04-30,3041.48225,"[""68584043007738362161118528618132907890152001352758939656308948179827988523588"", ""98954807893218640702525608276442503448742228426243712975081971641878932412265""]",,0.8031967229573703,True,0.002,-0.0005,0.005,0.004,0.006,Yes,0.5,No,99.5,,
532827,Will Ethereum reach $3000 in April?,will-ethereum-reach-3000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.01"", ""0.99""]",74030.321491,158966.5264,2025-04-30,9129.45094,"[""102997179702272287387751836086436869215921130470140258625243488816541242645521"", ""58945595867316698361312959306753235954666030058837765671964122413720925858383""]",,0.8063865817272801,True,0.002,0.002,0.009,0.009,0.011,Yes,1.0,No,99.0,,
532828,Will Ethereum reach $2600 in April?,will-ethereum-reach-2600-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0135"", ""0.9865""]",191045.729307,116422.88968,2025-04-30,13484.133022,"[""53316479165213727774535369617355438384889508822122015033562781029656280091004"", ""87666316494332885578116376244130831170527680856037088305890133537458170879507""]",,0.8086151475045429,True,0.005,0.0055,0.012,0.011,0.016,Yes,1.35,No,98.65,,
532829,Will Ethereum reach $2400 in April?,will-ethereum-reach-2400-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0295"", ""0.9705""]",328621.415097,69151.49395,2025-04-30,72136.274326,"[""52833345267323824512011476760959675018121820519324750835551473868490347699926"", ""75762476068736590953274259292868064879572000540532473965825080635599082098441""]",,0.8187525445293923,True,0.005,0.003,0.036,0.027,0.032,Yes,2.9499999999999997,No,97.05,,
532830,Will Ethereum reach $2200 in April?,will-ethereum-reach-2200-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.0695"", ""0.9305""]",257120.256466,65420.83672,2025-04-30,43315.509386,"[""110651783336116222871188694462371053588141718587280253833395281671630990850199"", ""103836594758202709937650415803979880840331852316827360342104302305236510039153""]",,0.8436467389573497,True,0.005,-0.005,0.059,0.067,0.072,Yes,6.950000000000001,No,93.05,,
532831,Will Ethereum reach $2000 in April?,will-ethereum-reach-2000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.175"", ""0.825""]",230124.058948,66805.7572,2025-04-30,76642.556272,"[""77162354562737738740266379695168433981107255271191683758211447704736642909873"", ""61521114363187787669301754083222400399052015737125043938104992671574258884440""]",,0.9044657998869418,True,0.01,0.01,0.18,0.17,0.18,Yes,17.5,No,82.5,,
532832,Will Ethereum reach $1900 in April?,will-ethereum-reach-1900-in-april,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",41060.135934,,2025-04-30,,"[""15869104578566773332008914892317781376274822660194070998726994814741796008090"", ""1768288960709751670618547857051653452949463838969405438325814293298609256460""]",,,True,0.001,,1,0.999,1,Yes,100.0,No,0.0,,
532833,Will Ethereum dip to $1700 in April?,will-ethereum-dip-to-1700-in-april,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",254830.337348,,2025-04-30,,"[""31347792824664718740497920109676575003265293217344492857897082400173220460350"", ""91043843192848448727123742459757076274031522634688881038307399788741429119776""]",,,True,0.001,0.1945,1,0.999,1,Yes,100.0,No,0.0,,
532834,Will Ethereum dip to $1600 in April?,will-ethereum-dip-to-1600-in-april,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",399481.512017,,2025-04-30,,"[""96696552030503013777660177156170038136219006212813734598144711884712018226049"", ""114244054211320028286960560908421883624143763500916295451385869847351157584079""]",,,True,0.001,0.4495,1,0.999,1,Yes,100.0,No,0.0,,
532835,Will Ethereum dip to $1400 in April?,will-ethereum-dip-to-1400-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.563"", ""0.437""]",485476.551367,64735.98916,2025-04-30,160618.814961,"[""84970921517691715848919348286796372828743104745579063930328422102291118688371"", ""5424441390125193646472646251556638052183281428770485884202952583138751015881""]",,0.9960466906846726,True,0.018,-0.133,0.57,0.554,0.572,Yes,56.3,No,43.7,,
532836,Will Ethereum dip to $1000 in April?,will-ethereum-dip-to-1000-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.071"", ""0.929""]",419743.527866,80446.64039,2025-04-30,110987.26537,"[""8758604041553260601191545439057941074037393750831941644031458480115048478384"", ""65068930687142797762971276327969071898471216717561832824954934088152320114286""]",,0.8445653486661358,True,0.016,-0.0335,0.079,0.063,0.079,Yes,7.1,No,92.9,,
532837,Will Ethereum dip to $1200 in April?,will-ethereum-dip-to-1200-in-april,,,,,True,False,"[""Yes"", ""No""]","[""0.253"", ""0.747""]",288276.991719,70037.92621,2025-04-30,81636.444918,"[""94465431535186377718946886116016148494509197935308351650618834567946692622519"", ""25051700211321248539825609263449102278053945430451861043085841566589531370747""]",,0.9424990739946598,True,0.008,-0.0365,0.225,0.249,0.257,Yes,25.3,No,74.7,,
533164,Ethereum Up or Down on April 3?,ethereum-up-or-down-on-april-3,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",174067.664878,,2025-04-03,,"[""77123018069873521008469977933376105015543262087626933371800373863963334383423"", ""36603030513309916164472992848502278355684285548921149821049359069456179004370""]",,,True,0.001,-0.4495,1,,0.001,Up,0.0,Down,100.0,,
533275,Will Jordan Spieth win the 2025 Valero Texas Open?,will-jordan-spieth-win-the-2025-valero-texas-open,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1571.392849,,2025-04-07,,"[""76120525898408486347367935784744294957629273208049465959118154908126794330118"", ""84767892719158003808044714343083270463627613367500299803507784584706993897062""]",,,True,0.001,-0.02,1,,0.001,Yes,0.0,No,100.0,,
533602,Ethereum Up or Down on April 4?,ethereum-up-or-down-on-april-4,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",341865.702526,,2025-04-04,,"[""4503741927634232695759228776157821794719292501357461265203631708618199225659"", ""4705292096624374331198087074035866027100887059651516183139687092318805511634""]",,,True,0.001,0.4145,1,0.999,1,Up,100.0,Down,0.0,,
533807,Ethereum Up or Down on April 5?,ethereum-up-or-down-on-april-5,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",361876.565902,,2025-04-05,,"[""104379996537971306812850953351884228385236089298635443366014382690466468571433"", ""3435911247836250587665416342884722503111045223552295642139541081075014403047""]",,,True,0.001,-0.6145,1,,0.001,Up,0.0,Down,100.0,,
534111,Ethereum Up or Down on April 6?,ethereum-up-or-down-on-april-6,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",357242.725252,,2025-04-06,,"[""106282447745572893756992186197509930677385896809916927811161927731697448084778"", ""96054351228658959297639457163672803911435813126962124931809023731271286309576""]",,,True,0.001,-0.5745,1,,0.001,Up,0.0,Down,100.0,,
534112,Ethereum Up or Down on April 7?,ethereum-up-or-down-on-april-7,,,,,True,False,"[""Up"", ""Down""]","[""0"", ""1""]",70812.961525,,2025-04-07,26543.005926,"[""95167061036788832427357192273037310592221825890509115984549926388165405651978"", ""21750751904802237898683008627407049918923924834771300592220372890645841946196""]",,,True,0.001,-0.1045,1,,0.001,Up,0.0,Down,100.0,,
534113,Ethereum Up or Down on April 8?,ethereum-up-or-down-on-april-8,,,,,True,False,"[""Up"", ""Down""]","[""0.685"", ""0.315""]",78212.361494,65637.2176,2025-04-08,74570.089771,"[""54868486176076438465456824683510582352317669300537073957124537983488176953494"", ""114381336699248638767599793441569242047726409166170934151348170844154569019650""]",,0.9669075878072954,True,0.01,0.185,0.71,0.68,0.69,Up,68.5,Down,31.5,,
534174,"Ethereum above $1,900 on April 11?",ethereum-above-1900-on-april-11,,,,,True,False,"[""Yes"", ""No""]","[""0.023"", ""0.977""]",274723.872385,78064.01465,2025-04-11,123799.092515,"[""48342316896691841461193176350883441714472577738421247533391361085480308813883"", ""80085921039718219626655627862732263471098096246628483415675041034823978591958""]",,0.8146447049316147,True,0.01,-0.012,0.028,0.018,0.028,Yes,2.3,No,97.7,,
